,text
443,"Seeing the rollout of our booster programme in action today – more than 23 million people across the UK have already come forward to get boosted. We’ll give the NHS everything it needs to deliver millions more boosters in the coming weeks.
 
Don’t delay: Get Boosted Now. https://t.co/9PCLcegC9d"
444,"It’s fantastic to see so many people answering our call to #GetBoostedNow – over 110,000 people booked before 9am this morning. 

If you’re 30+ you can book online now, and all adults will be able to do so from Wednesday. So don’t delay – Get Boosted Now."
445,"We are a great country. We have the vaccines to protect our people.

So let’s do it. Let’s Get Boosted Now.

Get Boosted Now for yourself, for your friends and your family.

Get Boosted Now to protect our NHS, our freedoms and our way of life.

https://t.co/I3YTZWggJb https://t.co/JbWPGFrvma"
446,An update on booster jabs. https://t.co/73NbmmhTiP
447,"RT @10DowningStreet: From 15 December in England, you will need to show your NHS COVID Pass to enter places where large crowds gather, like…"
448,"RT @10DowningStreet: From 13 December in England, you should work from home if you can.

➡️ https://t.co/AJ1DZmrux2 https://t.co/gc8vDboKla"
449,"RT @10DowningStreet: From 10 December in England, you must wear a face covering in most public indoor venues, other than hospitality venues…"
450,"We are seeing growth in Omicron cases in the UK that mirrors the rapid increases seen in South Africa.
 
That is why it is now the proportionate and responsible thing to move to Plan B in England, to slow the spread of the virus.
 
Find out more: https://t.co/bZZYbzs59L https://t.co/ulvovWoL41"
451,WATCH LIVE: COVID-19 press conference (8 December 2021) https://t.co/VsyA01L1uI
452,"Mein Respekt gilt auch Angela Merkels 16-jährigem Dienst als Bundeskanzlerin Deutschlands.
 
Als Titanin der internationalen Diplomatie hat sie in diesem Jahrhundert unter allen europäischen Regierungschefs mit Sicherheit den größten Beitrag zur Weltpolitik geleistet.

4/4 https://t.co/4QiTLd0aB1"
453,"Herzlichen Glückwunsch @OlafScholz zu Ihrer Ernennung zum Bundeskanzler.
 
Deutschland und das Vereinigte Königreich sind enge Freunde und zuverlässige Verbündete, und ich freue mich auf eine enge Zusammenarbeit in den kommenden Jahren.

🇬🇧🇩🇪

3/4"
454,"I also pay tribute to Angela Merkel’s 16 years of service as leader of Germany.
 
A titan of international diplomacy, she has surely made the biggest contribution to the global landscape of any European leader this century.

2/4 https://t.co/Ihw7r9eBM3"
455,"Congratulations to @OlafScholz on your appointment as German Chancellor.
 
Germany and the UK are close friends and staunch allies and I look forward to working closely together in the years ahead.
 
🇬🇧🇩🇪
 
1/4"
456,"Our prisons have a central role to play in keeping our streets safe by clamping down on the causes of reoffending.

That’s why we’re bringing in tougher security and a focus on rehabilitation – to break the cycle of crime and prevent future victims. https://t.co/SKc2iMtTvz"
457,"Liverpool is at the heart of our programme to have a railway revolution. 

Our £96bn Integrated Rail Plan is the biggest ever public investment in our rail network and will transform journeys as we level up across the country. https://t.co/UPK5jSJxNB"
458,I am grateful for the continuing work of emergency teams and volunteers who are working tirelessly to restore power to the remaining homes and welcome Ofgem’s review into the response to Arwen. 4/4
459,I also asked for assurances that the energy supply companies were putting in place measures to limit any potential further disruption to households as a result of Storm Barra. 3/4
460,"I expressed my concern that more than 1,000 homes are still without power and was assured they would be reconnected tomorrow at the latest. 2/4"
461,"This afternoon I spoke to Phil Jones, the CEO of Northern Powergrid, to discuss the continuing disruption as a result of Storm Arwen as well as their preparations for Storm Barra. 1/4"
462,"Drugs are a toxic scourge on our society. 

We're going to clamp down on the county lines drugs gangs with £300 million of funding and invest in rehabilitation to help problem drug users get their lives back on track. https://t.co/9UyZVxqeAB"
463,"We’re getting tougher on crime to provide the safety, security and support that communities need to level up. https://t.co/UEVx9g6FTP"
464,"Over 20 million people across the UK have come forward and got their booster jab – that's 35% of the population aged 12 and above. 

The virus doesn't wait, and neither should you – please come forward to get your booster as soon as you are called.  

It will save lives."
465,"Over 35% of the population 12+ have had their booster jab and we are ramping up capacity to offer everyone 18 and over a booster by the end of January.

It's the best way to protect you and your family so please come forward when the NHS contacts you."
466,"An incredible 20 million people across the UK have come forward to get boosted – a fantastic lifesaving national effort. 
 
I’ve had my booster. Please get yours as soon as you get called. We cannot give the virus a second chance. https://t.co/Sy94Mn5baU"
467,"RT @nadhimzahawi: Following the murder of Arthur Labinjo-Hughes, I can announce that this government is launching a national review into th…"
468,"I am grateful for the tireless efforts of the emergency teams and volunteers on the ground but remain concerned that more than 4,700 households are still without power. I reiterated to those I spoke to that the Government is ready to further support their work in any way we can."
469,"This afternoon I held a number of calls with those leading the response to Storm Arwen, including local community leaders in Northumbria, Durham and Darlington, and Lt Col Mark Steed, who is coordinating the military involvement in the response."
470,Wishing everyone a very Merry Christmas and a Happy New Year! https://t.co/uEm0emLkXk
471,We will leave absolutely no stone unturned to find out exactly what went wrong in the tragic and appalling case of Arthur Labinjo-Hughes. https://t.co/v5AwHDy8Bw
472,"Today, on Small Business Saturday, go out and support your local community.

https://t.co/aj0E5SrYu8

#SmallBusinessSaturday #SmallBizSatUK https://t.co/uILtvuHcBX"
473,"Today I’m wearing a purple tie to mark #IDPWD2021

This government is determined to build back better and fairer for all disabled people.

Our #NationalDisabilityStrategy is dedicated to making that happen. 

https://t.co/cuEAoxdTio https://t.co/LZcBPiNheA"
474,"Fantastic news that from the beginning of 2022 the people of America will finally be able to enjoy Great British lamb. 

The US is the second-largest importer of lamb and mutton in the world and this decision will give the UK sector an £18m boost."
475,"We’re making the UK the best place in the world to start, scale-up and grow a business.

This week, we’ve been doing our bit in Downing Street to support British businesses with a UK Food &amp; Drink Showcase, celebrating produce from across the country. https://t.co/OIgnglQZfU"
476,"Congratulations to @louie_french, our newly elected Conservative MP for Old Bexley and Sidcup. 

I look forward to working with him to #BuildBackBetter in Old Bexley and Sidcup and across our whole United Kingdom 🇬🇧"
477,"I’ve just got my booster jab from the brilliant @GSTTnhs team.
 
When your turn comes, get your booster and ask your friends and family to do the same. Let’s not give the virus a second chance. https://t.co/1rCx4PAzgR"
