,text
872,Let’s make one thing clear: whoever is nominated to the Supreme Court must be an independent voice who upholds the constitution — not a rubber stamp to President Biden. https://t.co/JXy5HEY3bn
873,Taxpayer dollars are going directly toward shuttling illegal immigrants into your communities. #BidenBorderCrisis
874,TV ALERT 📺: I’ll be joining @jesseprimetime on @FoxNews at 7:15 pm ET to discuss Justice Breyer’s retirement and the impact of President Biden nominating a new justice amid his record-low approval rating.
875,"RT @dcexaminer: FIRST ON @dcexaminer: .@KellyannePolls tells @MarshaBlackburn concerns voters have, as reflected in the polls, relate to ne…"
876,We’ve seen the video. Are the illegal immigrants coming into the country flying on commercial fights courtesy of the U.S. taxpayer? Is it first class?
877,RT @jesseprimetime: TONIGHT: @RealCandaceO @seanhannity @JudgeJeanine @newtgingrich @MarshaBlackburn and more! #JWP https://t.co/p0FlmSKOmC
878,It is telling that the opportunity for President Biden to nominate a new justice will be right before an election when the President is already facing record-low approval ratings. https://t.co/CadSXiYWhi
879,"If Joe Biden wasn’t so occupied implementing unconstitutional mandates, he could have kept Russia in its place."
880,"FEMA should focus on assisting communities ravaged by storms, not shuttling illegal immigrants to communities across the nation."
881,Education Secretary Cardona’s direct involvement in the letter that bullied concerned parents and compared them to domestic terrorists is unacceptable. He should resign immediately. https://t.co/65Q6ijqHMr
882,"While Joe Biden is out getting ice cream, Putin is strategizing his plan to bring back the old Soviet Union. https://t.co/xIuPrKV3MT"
883,"RT @MorningsMaria: .@MarshaBlackburn: ""We ought not to be [in China]. We should be doing the USA freedom games and having our athletes comp…"
884,"Russia and Ukraine are on the brink of war, and we have US troops on the ground. 

What is Joe Biden doing? 

Shopping and eating ice cream."
885,"Biden is allowing illegal immigrants to travel around the U.S. — courtesy of the American taxpayer. 

Every town is a border town, and every state is a border state."
886,Why is FEMA providing funds to shuttle illegals across the country?
887,Putin and Xi are laughing. https://t.co/6LejPYR4zm
888,Why did Joe Biden let Iran have $18 million and a say in the United Nations? The Iranian regime is run by terrorists.
889,"Kamala Harris could build a legacy for herself by building the wall and ending human trafficking at the southern border.  

Let’s do this for the women and girls being trafficked every day, @VP."
890,"Tomorrow, OSHA will withdraw Biden’s unconstitutional vaccine mandate. 

This is a huge victory for the American worker, and a reminder of how important the preservation of our liberties remain."
891,"Biden’s administration is seen here admitting masses of migrants, then shuttling them to airports to be flown all across the country. 

Biden doesn’t want you to see this: https://t.co/KssJUq6veK"
892,Communist China loves Biden. https://t.co/gy4QqzcRM7
893,"Last week, Iran was the only member of the United Nations to vote against recognizing the Holocaust. 

The next day, the Biden administration gave Iran access to $18 million to fully re-enter the UN."
894,Investigate the Biden family’s business dealings with Communist China.
895,"How fitting that Communist China’s official mandatory app to monitor ‘the health’ of Olympic athletes has been found to have major security flaws. 

They will take advantage of every opportunity to obtain information and use it against the U.S."
896,"Your show isn’t worth the time, but here’s an article that is. https://t.co/bzITuJ0Lsx https://t.co/IHSyGA48Jj"
897,"Mr. President, your nasty remarks toward another member of the press corps are beneath the dignity of the office. As president, you owe Peter Doocy and the American people not only answers on inflation, but an apology for your out-of-line comments."
898,"Joe Biden is attacking a free and fair press.

Looking forward to the outrage from @maddow and @JoyAnnReid. #Doocy"
899,"Democrats want you to have ID to enter restaurants, but not to vote. Why is that?"
900,"As Russia and Ukraine are on the brink of war, it’s baffling that Joe Biden still can’t provide a simple timeline for nominating an ambassador to Kyiv. https://t.co/kdmLu0zWZi"
901,Biden considered his withdrawal from Afghanistan a ‘success.’ Is it any surprise he’s allowed the situation with Russia to come this far?
902,"It’s simple: Illegal immigrants with an arrest warrant should be arrested, not cleared to board a plane."
903,"Hi, @PressSec, I’d like to circle back to these comments you made last week. Are foreign leaders still relieved that a respect for democracy is back? Or are they relieved weakness is back? https://t.co/SFb2TOSdBr"
904,My prayers are with Deputy Savanna Puckett’s family and the Robertson County Sheriff’s Office in the wake of this tragedy. Tennesseans are grateful for Deputy Puckett’s service to her community. https://t.co/HFnTnnfRvS
905,"Communist China is watching Biden’s weakness on Russia closely and just flew dozens of warplanes near Taiwan. 

We must unequivocally stand with our partner, Taiwan, and send a clear message this aggression won’t be tolerated."
906,"Just four days ago, Biden stood in front of the world and essentially gave Russia the green light to invade.

Now, the State Department has ordered the families of US diplomats to evacuate Ukraine."
907,The only flights that illegal immigrants with arrest warrants should be taking is a one-way out of this country.
908,"Americans will not stand for President Biden controlling our children’s ability to play sports or attend band practice. 

That’s why I sent a letter to the @CDCDirector seeking answers on their updated guidance to halt in-person extra-curricular activities in K-12 schools.⬇️ https://t.co/GpCxsFy4Ph"
909,"The Biden administration is full of elitists who think margaritas and kickboxing classes can solve the nation’s problems.

Try telling that to the Americans struggling to afford goods at empty grocery stores."
910,Praying for these 20 men and women of the @TNMilitaryDept as they deploy to Kuwait for a year. Tennessee thanks you for your service on behalf of our great state. https://t.co/0P5Qv0BOmp
911,"Joe Biden has had the opportunity to take action on the crisis in Ukraine for months, and he’s failed. https://t.co/jZIF77MoCS"
912,"The National School Boards Association may have coordinated directly with Biden’s Secretary of Education in sending the letter that compared concerned parents to domestic terrorists. 

This week, I joined @ChuckGrassley and 9 of my colleagues in demanding more answers."
913,"“From the rising of the sun to its setting, the name of the Lord is to be praised!” — Psalm 113:3"
914,"Biden’s Justice Department will investigate parents concerned with Critical Race Theory, but do nothing about the illegal immigrants boarding planes with arrest warrants."
915,What is Joe Biden’s plan to stop Russia from invading Ukraine?
916,RT @T_E_M_A: Six resource centers in West and Middle Tennessee will open today to provide in-person help for survivors of the Dec. 10-11 to…
917,"In what world does TSA think it’s appropriate to allow illegal immigrants with arrest warrants to board U.S. planes? 

Only in Joe Biden’s America."
918,Russia and Ukraine are on the brink of war and Joe Biden can’t even decide who should be our ambassador in Kyiv.
919,We must never let Democrats get their way and use federal tax dollars to fund abortion on demand.
920,Matthew Heath has been wrongfully detained in Venezuela for 500 days. He should be immediately released and returned home to Tennessee.
